esperado,obtenido,accuracy,tareas,maquinas
1420.032,3787.448,0.5875,247,16
1349.547,3668.439,0.48125,248,16
1443.537,3746.661,0.575,249,16
1456.407,3704.619,0.50625,250,16
1441.086,4058.243,0.6,251,16
1457.213,3352.605,0.55625,252,16
1449.774,3531.035,0.55625,253,16
1452.366,3715.847,0.63125,254,16
1505.206,4073.536,0.5875,255,16
1517.968,3959.702,0.625,256,16
1513.086,4090.907,0.59375,257,16
1508.246,4104.815,0.59375,258,16
1481.804,4008.088,0.59375,259,16
1479.796,3284.981,0.60625,260,16
1538.889,3860.319,0.675,261,16
1535.021,3876.186,0.54375,262,16
1509.047,4400.751,0.5625,263,16
1497.934,3900.098,0.61875,264,16
1496.633,4660.151,0.59375,265,16
1572.628,4002.349,0.56875,266,16
1561.777,3823.451,0.58125,267,16
1533.957,3543.986,0.5625,268,16
1565.944,4062.056,0.6,269,16
1526.121,3562.999,0.6375,270,16
1541.258,4023.144,0.6,271,16
1554.71,3634.59,0.59375,272,16
1594.3,3655.216,0.55,273,16
1514.748,4010.58,0.56875,274,16
1612.29,4133.094,0.54375,275,16
1592.332,4140.031,0.58125,276,16
1626.101,4682.234,0.5625,277,16
1585.794,4420.01,0.5,278,16
1588.116,3882.921,0.5875,279,16
1552.611,4006.015,0.6625,280,16
1584.132,4223.757,0.58125,281,16
1616.445,3916.751,0.59375,282,16
1586.472,3926.971,0.55,283,16
1690.106,4506.305,0.6125,284,16
1595.678,4192.277,0.53125,285,16
1691.771,4238.733,0.56875,286,16
1624.084,4363.923,0.525,287,16
1667.908,4503.186,0.6,288,16
1670.368,3993.995,0.59375,289,16
1692.308,4895.383,0.58125,290,16
1689.114,4373.785,0.55,291,16
1644.866,3927.093,0.58125,292,16
1726.223,4539.399,0.5875,293,16
1723.997,4179.489,0.59375,294,16
1710.557,4562.595,0.64375,295,16
1683.763,4054.521,0.575,296,16
1678.665,4050.248,0.5,297,16
1735.911,4662.63,0.575,298,16
1686.052,4702.606,0.58125,299,16
1667.513,3995.981,0.575,300,16
1721.563,4225.944,0.6125,301,16
1747.232,4428.078,0.60625,302,16
1723.364,4706.881,0.5625,303,16
1672.14,3848.201,0.6375,304,16
1736.445,4578.771,0.60625,305,16
1762.091,4300.49,0.5875,306,16
1776.605,4993.417,0.60625,307,16
1739.087,4360.441,0.58125,308,16
1763.291,4304.354,0.6,309,16
1722.684,4677.082,0.4875,310,16
1712.007,4189.528,0.56875,311,16
1786.018,4322.226,0.575,312,16
1751.382,4494.756,0.51875,313,16
1830.963,4859.813,0.5375,314,16
