esperado,obtenido,accuracy,tareas,maquinas
2104.509,3018.09,0.7375,384,16
2135.857,2999.154,0.725,385,16
2140.86,2877.678,0.7625,386,16
2073.275,2861.624,0.7625,387,16
2182.551,2965.155,0.71875,388,16
2155.585,3136.575,0.725,389,16
2132.824,2932.327,0.75,390,16
2193.338,3108.562,0.6875,391,16
2160.407,3104.182,0.7125,392,16
2113.07,3100.393,0.7875,393,16
2194.768,3416.747,0.69375,394,16
2218.226,2968.4,0.73125,395,16
2162.828,3385.643,0.8,396,16
2136.082,2820.157,0.70625,397,16
2220.677,3097.435,0.725,398,16
2182.351,2954.947,0.65625,399,16
2132.5,2996.961,0.725,400,16
2250.45,3095.751,0.7625,401,16
2244.588,3151.962,0.725,402,16
2200.423,3163.596,0.80625,403,16
2261.427,2976.865,0.6625,404,16
2203.033,3294.107,0.75,405,16
2244.9,3005.303,0.7625,406,16
2265.114,3061.57,0.75625,407,16
2252.106,3080.439,0.76875,408,16
2228.589,3111.597,0.76875,409,16
2236.581,3171.581,0.7,410,16
2240.834,3184.222,0.7375,411,16
2267.611,2986.764,0.7125,412,16
2241.643,3261.193,0.66875,413,16
2341.693,3135.617,0.7375,414,16
2256.267,3074.664,0.75,415,16
2258.008,3004.22,0.70625,416,16
2343.279,3265.25,0.6875,417,16
2258.151,2993.76,0.73125,418,16
2275.318,3224.408,0.725,419,16
2196.526,2922.913,0.78125,420,16
2348.302,2954.265,0.70625,421,16
2369.509,3299.37,0.8,422,16
2279.072,3024.547,0.725,423,16
2251.244,3165.153,0.73125,424,16
2357.372,3261.757,0.7375,425,16
2335.686,3036.632,0.76875,426,16
2335.32,3085.503,0.74375,427,16
2382.518,3307.583,0.7125,428,16
2354.939,3202.959,0.76875,429,16
2323.515,3392.581,0.80625,430,16
2320.689,3303.003,0.74375,431,16
2365.622,3401.808,0.78125,432,16
2328.728,3109.328,0.71875,433,16
2398.276,3119.46,0.775,434,16
2440.656,3354.359,0.71875,435,16
2434.799,3272.219,0.7625,436,16
2423.43,3426.676,0.76875,437,16
2344.279,3228.626,0.78125,438,16
2393.984,3265.741,0.70625,439,16
2462.901,3729.061,0.7125,440,16
2401.302,3522.454,0.7375,441,16
2425.854,3319.828,0.7125,442,16
2446.803,3368.749,0.725,443,16
2414.059,3473.163,0.8,444,16
2413.105,3368.874,0.78125,445,16
2439.174,3413.167,0.73125,446,16
2429.198,3230.195,0.7375,447,16
2411.781,3100.401,0.7375,448,16
2477.498,3313.439,0.79375,449,16
2430.125,3417.862,0.70625,450,16
2494.432,3379.608,0.7625,451,16
2435.984,3245.057,0.73125,452,16
2534.263,3631.815,0.7125,453,16
2446.389,3522.07,0.7125,454,16
2487.873,3292.261,0.725,455,16
2464.838,3338.849,0.73125,456,16
2521.051,3551.068,0.73125,457,16
2442.912,3560.794,0.7,458,16
2479.166,3422.841,0.73125,459,16
2504.295,3385.583,0.7375,460,16
2493.156,3652.33,0.775,461,16
2498.589,3671.319,0.71875,462,16
2505.587,3379.169,0.7875,463,16
2479.82,3384.029,0.69375,464,16
2465.062,3355.247,0.75625,465,16
2477.403,3479.222,0.78125,466,16
2546.482,3534.77,0.78125,467,16
2496.031,3599.087,0.8,468,16
2579.337,3373.688,0.725,469,16
2494.856,3292.845,0.74375,470,16
2506.775,3298.169,0.75,471,16
2487.847,3327.632,0.80625,472,16
2527.796,3538.815,0.74375,473,16
2547.011,3512.721,0.6625,474,16
2596.501,3335.661,0.7875,475,16
2543.34,3504.912,0.6625,476,16
2601.561,3613.613,0.68125,477,16
2605.151,3689.852,0.725,478,16
2524.072,3776.036,0.80625,479,16
2575.254,3642.316,0.7625,480,16
2613.039,3558.735,0.73125,481,16
2628.281,3613.207,0.70625,482,16
2670.568,3667.146,0.78125,483,16
2615.049,3403.166,0.775,484,16
2606.074,3718.029,0.7375,485,16
2637.795,3530.335,0.75625,486,16
2663.936,3658.644,0.7125,487,16
2662.915,3504.584,0.74375,488,16
2584.535,3405.998,0.73125,489,16
2598.154,3408.345,0.6625,490,16
2622.331,3785.018,0.69375,491,16
2608.62,3595.355,0.70625,492,16
2630.268,3665.001,0.7375,493,16
2617.975,3681.616,0.78125,494,16
2586.076,3816.513,0.775,495,16
2669.521,3624.653,0.70625,496,16
2698.873,4046.316,0.7,497,16
2760.971,3827.43,0.7125,498,16
2679.856,3812.279,0.775,499,16
