esperado,obtenido,accuracy,tareas,maquinas
8552.876,9666.172,0.75,249,4
8284.382,9641.685,0.9,250,4
8507.399,9498.426,0.875,251,4
8806.551,9711.017,0.925,252,4
8833.849,9302.116,0.9,253,4
8922.659,10242.807,0.85,254,4
8607.037,9668.829,0.875,255,4
8497.497,10001.658,0.9,256,4
9012.811,9922.28,0.875,257,4
8547.511,9991.866,0.9,258,4
8735.726,9967.515,0.7,259,4
8927.429,10018.741,0.9,260,4
8906.941,9603.758,0.9,261,4
8807.143,9810.931,0.975,262,4
8948.06,10080.327,0.925,263,4
9181.7,10425.637,0.825,264,4
8997.13,10217.825,0.975,265,4
9129.169,10692.998,0.925,266,4
9212.266,10350.405,0.825,267,4
9261.151,11099.541,0.875,268,4
9060.247,10176.412,0.825,269,4
9270.501,10639.215,0.8,270,4
9249.902,10333.552,0.85,271,4
9323.279,10167.098,0.925,272,4
9063.004,10180.514,0.9,273,4
9489.83,10734.813,0.875,274,4
9298.889,10756.326,0.8,275,4
9354.452,10384.545,0.85,276,4
9237.195,10230.157,0.875,277,4
9691.858,10687.287,0.875,278,4
9505.585,11115.07,0.925,279,4
9410.489,10629.32,0.85,280,4
9318.31,10573.874,0.825,281,4
9410.084,10744.41,0.9,282,4
9646.333,11559.778,0.875,283,4
10085.385,10993.601,0.9,284,4
9744.242,10893.847,0.9,285,4
9798.107,10772.006,0.95,286,4
10006.972,11289.907,0.85,287,4
10217.808,11733.241,0.85,288,4
9705.185,10809.965,0.95,289,4
9771.028,11092.994,0.9,290,4
9872.001,11042.829,0.875,291,4
10053.438,11380.102,0.9,292,4
10169.707,11517.085,0.925,293,4
10214.211,11796.313,0.95,294,4
10088.981,11134.791,0.8,295,4
9741.341,10972.685,0.925,296,4
9767.512,10876.611,0.85,297,4
10302.485,12071.667,0.925,298,4
10249.07,11616.007,0.825,299,4
10245.348,11065.332,0.875,300,4
10068.908,11494.935,0.8,301,4
10466.274,12048.235,0.9,302,4
10407.002,11574.369,0.925,303,4
10280.495,11688.287,0.775,304,4
10323.083,11622.544,0.825,305,4
10306.746,11746.779,0.85,306,4
10641.914,11956.027,0.925,307,4
10533.482,11678.868,0.85,308,4
10355.069,11436.271,0.775,309,4
10410.596,11802.494,0.85,310,4
10732.589,12317.562,0.825,311,4
10770.017,12656.954,0.975,312,4
10789.517,12247.74,0.875,313,4
10633.395,11800.301,0.825,314,4
10583.222,11982.639,0.95,315,4
10596.775,12092.072,0.95,316,4
10986.08,12780.978,0.875,317,4
11039.926,12338.355,0.925,318,4
10646.876,12257.346,0.85,319,4
10722.958,11596.175,0.8,320,4
11069.257,12443.712,0.925,321,4
10941.894,12175.846,0.875,322,4
10946.961,12380.332,0.725,323,4
11077.339,12330.036,0.825,324,4
10826.02,11895.166,0.975,325,4
11247.701,12601.546,0.95,326,4
10987.405,12696.773,0.9,327,4
10985.119,12361.363,0.95,328,4
11470.096,12700.711,0.825,329,4
10808.035,11857.664,0.925,330,4
10852.164,12347.951,0.875,331,4
11261.464,12955.427,0.85,332,4
11437.137,12773.974,0.85,333,4
11180.794,12705.22,0.875,334,4
11461.534,12901.741,0.925,335,4
11407.115,13164.967,0.925,336,4
11471.118,12982.959,0.875,337,4
11733.419,13316.366,0.85,338,4
11789.205,13771.824,0.925,339,4
11598.278,13479.279,0.925,340,4
11654.014,12940.675,0.775,341,4
11374.923,12925.381,0.925,342,4
11603.746,13361.017,0.9,343,4
11699.399,12954.959,0.925,344,4
11664.97,13481.955,0.85,345,4
11626.747,13120.749,0.95,346,4
11546.655,13053.285,0.925,347,4
12062.921,13450.617,0.925,348,4
11925.054,13350.213,0.875,349,4
11671.628,12948.877,0.8,350,4
11532.189,12676.271,0.875,351,4
12073.934,13427.401,0.925,352,4
11979.164,13820.706,0.875,353,4
11946.55,13276.703,0.9,354,4
12118.397,13396.195,0.875,355,4
11874.058,13170.495,0.825,356,4
12091.662,13683.31,0.925,357,4
12250.495,13676.962,0.95,358,4
12164.134,13839.133,0.925,359,4
12361.721,13738.733,0.9,360,4
12267.751,13770.617,0.85,361,4
12074.801,13442.409,0.9,362,4
12259.887,13775.925,0.925,363,4
12216.625,13751.885,0.9,364,4
12297.061,13968.61,0.925,365,4
12406.002,14165.907,0.85,366,4
12566.529,13812.329,0.925,367,4
12427.629,13865.556,0.925,368,4
12609.022,13769.798,0.925,369,4
12881.843,14561.216,0.95,370,4
12414.345,13741.68,0.875,371,4
12386.857,14021.11,0.9,372,4
12351.11,14384.908,0.85,373,4
12605.91,13763.037,0.875,374,4
12776.057,13690.937,0.875,375,4
12841.727,14039.63,0.85,376,4
12598.631,13917.76,0.95,377,4
12885.102,14360.841,0.975,378,4
12680.124,14574.578,0.925,379,4
13023.706,14351.716,0.925,380,4
12787.501,13722.182,0.925,381,4
13080.509,14735.006,0.9,382,4
12864.639,14283.029,0.85,383,4
12806.978,14760.679,0.8,384,4
12909.465,14614.904,0.85,385,4
12933.235,14286.683,0.925,386,4
13014.084,14575.942,0.95,387,4
13150.054,14952.983,0.925,388,4
13043.516,14231.635,0.95,389,4
13021.894,14125.151,0.9,390,4
12957.248,14362.383,0.95,391,4
13288.326,14952.484,0.925,392,4
13222.034,14756.063,0.825,393,4
13227.846,14675.768,0.9,394,4
12897.729,14168.523,0.825,395,4
13352.453,15357.12,0.9,396,4
13765.976,15114.943,0.9,397,4
13716.405,15628.447,0.85,398,4
13333.743,15153.854,0.75,399,4
13418.427,15110.183,0.875,400,4
13029.588,15098.959,0.875,401,4
13817.429,15606.705,0.975,402,4
13404.778,15382.977,0.9,403,4
13422.855,15047.731,0.95,404,4
13632.036,15575.047,0.975,405,4
13560.179,15267.044,0.975,406,4
13895.828,16001.897,0.875,407,4
13718.687,15781.499,0.8,408,4
13860.699,15934.992,0.875,409,4
13831.248,15799.147,0.875,410,4
13978.496,15978.941,0.825,411,4
13723.618,14917.051,0.875,412,4
13760.996,15302.01,0.975,413,4
14027.633,15792.307,0.925,414,4
13915.654,15322.701,0.95,415,4
13725.595,15022.268,0.825,416,4
14195.1,16171.453,0.9,417,4
14051.024,15957.357,0.9,418,4
14344.421,16074.389,0.875,419,4
13933.789,15768.852,0.875,420,4
13723.237,15470.598,0.925,421,4
14339.219,15994.645,0.95,422,4
14222.475,15591.647,0.95,423,4
14200.04,16626.804,0.9,424,4
14032.159,15588.646,0.875,425,4
14306.689,15846.517,0.9,426,4
14590.833,16357.34,0.9,427,4
14730.267,16504.178,0.875,428,4
14248.055,15606.088,0.9,429,4
14360.393,16225.439,0.875,430,4
14436.913,15587.602,0.925,431,4
14316.343,16429.836,0.925,432,4
14731.903,17267.692,0.9,433,4
14650.15,16154.138,0.875,434,4
15100.289,17008.788,0.95,435,4
14755.866,16514.535,0.925,436,4
15137.782,16741.969,0.95,437,4
14868.017,16667.353,0.925,438,4
14606.291,16514.239,0.925,439,4
14705.72,15839.205,0.825,440,4
15009.661,16396.675,0.85,441,4
15194.349,17419.186,0.85,442,4
14424.968,16910.576,0.95,443,4
14616.554,16106.263,0.9,444,4
15177.058,17379.15,0.925,445,4
15200.363,16976.03,0.85,446,4
14920.93,17047.88,0.95,447,4
14666.415,17136.039,0.875,448,4
15419.679,17100.892,0.85,449,4
15309.922,17618.602,0.925,450,4
15259.223,17061.702,0.9,451,4
15200.527,17428.7,0.9,452,4
15595.753,17441.903,0.9,453,4
15649.009,17033.334,0.925,454,4
15361.622,17311.649,0.9,455,4
15467.449,17425.173,0.9,456,4
15316.814,17228.3,0.925,457,4
15543.426,16789.872,0.925,458,4
15601.838,17089.706,0.95,459,4
15599.03,16946.442,0.825,460,4
15445.082,17166.588,0.875,461,4
15882.722,17623.829,0.875,462,4
15112.089,16785.478,0.975,463,4
15476.881,17076.748,0.95,464,4
15748.172,17743.047,0.925,465,4
15485.086,17175.035,0.95,466,4
15520.015,17268.229,0.9,467,4
16051.415,18186.327,0.975,468,4
15970.042,17278.26,0.875,469,4
15639.784,16966.563,0.825,470,4
15538.988,17425.314,0.825,471,4
16050.959,18080.792,0.925,472,4
15853.511,17249.024,0.85,473,4
16067.724,17975.738,0.85,474,4
16061.203,17725.47,0.875,475,4
15809.038,17905.229,0.925,476,4
16352.659,17924.642,0.9,477,4
16282.668,18055.455,0.875,478,4
16316.766,18045.383,0.775,479,4
16027.784,18148.588,0.825,480,4
16212.004,18263.774,0.825,481,4
16066.05,18505.948,0.95,482,4
16200.212,17713.073,0.9,483,4
16062.403,18056.605,0.8,484,4
16094.402,17807.532,0.925,485,4
16449.054,18414.008,0.875,486,4
16089.827,18327.97,0.925,487,4
16301.944,17908.456,0.85,488,4
16767.933,18504.953,0.925,489,4
16443.473,18406.198,0.95,490,4
15918.643,17350.928,0.825,491,4
16517.144,18443.931,0.875,492,4
16427.472,18368.992,0.9,493,4
16477.489,18620.23,0.85,494,4
16222.137,18369.553,0.875,495,4
16448.956,18875.824,0.9,496,4
16711.862,18572.614,0.95,497,4
16776.413,18526.277,0.875,498,4
16816.313,18766.493,0.85,499,4
16872.915,18870.148,0.875,500,4
16808.202,18824.823,0.925,501,4
17020.412,18580.91,0.95,502,4
17033.881,19146.314,0.95,503,4
17017.233,19199.742,0.875,504,4
17108.426,19336.656,0.9,505,4
16926.981,18859.75,0.925,506,4
16709.367,18191.738,0.875,507,4
16780.724,18376.017,0.875,508,4
17405.041,20167.633,0.95,509,4
16926.578,18965.384,0.85,510,4
17162.633,18763.971,0.9,511,4
16989.369,18857.444,0.95,512,4
16993.209,19088.471,0.85,513,4
17018.162,19198.627,0.875,514,4
17352.312,19223.522,0.825,515,4
17141.737,18726.664,0.9,516,4
17777.019,19465.476,0.875,517,4
17580.998,19874.775,0.925,518,4
16994.977,18462.904,0.975,519,4
17200.627,18397.667,0.95,520,4
17299.392,19246.019,0.875,521,4
17518.845,20309.83,0.925,522,4
17181.856,18902.802,0.9,523,4
18048.355,19775.503,0.95,524,4
17664.217,19493.4,0.975,525,4
17926.45,19973.648,0.925,526,4
17645.971,20406.048,0.925,527,4
17669.27,19695.749,0.925,528,4
17834,20045.393,1,529,4
17362.466,19107.053,0.825,530,4
17739.421,19686.558,0.825,531,4
17841.535,19024.862,0.85,532,4
17576.871,20029.048,0.9,533,4
18132.079,19448.189,0.9,534,4
17748.867,19594.844,0.825,535,4
18337.986,20493.303,0.9,536,4
18014.59,19618.183,0.875,537,4
18380.192,20380.513,0.875,538,4
17993.889,20218.154,0.875,539,4
18100.45,19912.064,0.825,540,4
18056.699,20264.331,0.85,541,4
17794.219,19493.344,0.9,542,4
18442.328,20757.79,0.875,543,4
18263.117,20811.938,0.85,544,4
18356.768,20431.461,0.975,545,4
17907.168,19904.172,0.875,546,4
17942.163,20168.443,0.925,547,4
18511.151,20199.598,0.875,548,4
18034.165,19894.079,0.95,549,4
18452.615,19940.214,0.8,550,4
18382.82,20184.789,0.85,551,4
18620.937,20995.885,0.95,552,4
18427.393,20274.23,0.9,553,4
18234.673,20439.435,0.925,554,4
18854.287,21021.71,0.925,555,4
18877.611,21097.97,0.95,556,4
18365.544,19804.276,0.925,557,4
18789.525,20940.15,0.85,558,4
18856.026,21137.248,0.8,559,4
18523,20865.033,0.8,560,4
18401.958,20305.8,0.925,561,4
18467.504,20091.483,0.85,562,4
18749.169,21068.469,0.875,563,4
18294.637,20072.015,0.925,564,4
19012.835,21352.703,1,565,4
19109.606,21739.985,0.925,566,4
18788.907,20652.031,0.95,567,4
19361.521,21706.858,0.825,568,4
19062.933,21784.27,0.925,569,4
19018.69,22120.419,0.925,570,4
18877.904,20797.019,0.925,571,4
19139.48,21290.512,0.9,572,4
19048.574,21541.377,0.825,573,4
18576.377,20359.683,0.9,574,4
19129.975,20896.207,0.9,575,4
19498.83,22092.829,0.95,576,4
19501.412,21696.468,0.925,577,4
19509.828,21657.544,0.9,578,4
19447.024,21737.834,0.95,579,4
19421.563,21386.663,0.825,580,4
19398.259,21287.195,0.8,581,4
19250.069,21289.09,0.925,582,4
19739.826,21958.579,0.875,583,4
19308.946,21069,0.9,584,4
19465.926,21233.578,0.975,585,4
19273.324,21359.928,0.9,586,4
19684.829,22389.737,0.875,587,4
19141.522,21188.911,0.975,588,4
19966.073,22060.795,0.9,589,4
19357.611,21263.762,0.9,590,4
19477.665,22043.729,0.95,591,4
20182.854,22059.014,0.875,592,4
19997.76,21950.474,0.925,593,4
20240.351,22452.066,0.875,594,4
19650.886,21487.758,0.9,595,4
20189.638,22723.872,0.95,596,4
20065.321,22353.552,0.9,597,4
20706.981,23385.777,0.85,598,4
20371.499,22513.218,0.9,599,4
20076.158,22376.82,0.9,600,4
20016.28,22545.175,0.95,601,4
20136.208,22070.174,0.95,602,4
19831.988,21309.23,0.85,603,4
20599.217,22827.659,0.9,604,4
19875.998,22175.056,0.975,605,4
20377.317,22391.319,0.9,606,4
20171.396,21973.04,0.975,607,4
20647.903,22811.457,0.95,608,4
20013.117,22313.431,0.975,609,4
20175.998,22327.762,0.9,610,4
20429.029,23018.162,0.825,611,4
20369.79,22528.349,0.925,612,4
20266.081,22306.258,0.8,613,4
20338.756,22288.541,0.925,614,4
20473.252,22975.426,0.875,615,4
20853.074,23045.715,0.9,616,4
20451.587,22451.328,0.95,617,4
20259.413,22115.797,0.875,618,4
20719.631,22947.61,0.9,619,4
21073.623,22948.719,0.85,620,4
20778.976,23411.48,0.825,621,4
20614.532,22820.287,0.925,622,4
20843.935,23164.99,0.95,623,4
21102.255,23295.976,0.9,624,4
21197.469,23044.52,0.95,625,4
20445.006,22175.223,0.95,626,4
21283.998,23420.632,0.825,627,4
21162.629,22644.039,0.95,628,4
20687.56,23026.186,0.925,629,4
21225.725,22914.708,0.9,630,4
20831.315,23041.047,0.875,631,4
20887.185,23601.978,0.925,632,4
21557.851,24047.268,0.875,633,4
21364.611,23564.354,1,634,4
20986.586,22914.45,0.95,635,4
21296.642,23030.554,0.95,636,4
21335.873,23916.027,0.875,637,4
21528.217,23837.301,0.925,638,4
21422.483,23696.837,0.9,639,4
21479.615,23169.343,0.875,640,4
21251.866,23006.774,0.95,641,4
21273.116,23587.22,0.9,642,4
21544.148,23494.796,0.95,643,4
21202.381,23205.241,0.875,644,4
21274.94,23535.264,0.85,645,4
21573.645,23767.444,0.975,646,4
22019.016,24475.159,0.875,647,4
22083.261,23997.316,0.875,648,4
21843.783,23533.404,0.925,649,4
22050.923,24226.108,0.875,650,4
21783.132,24394.095,0.875,651,4
21436.934,23884.345,0.95,652,4
21509.741,23598.744,0.75,653,4
22120.783,24883.464,0.925,654,4
21903.759,24612.261,0.875,655,4
21881.814,23836.106,0.95,656,4
22086.575,24795.069,0.975,657,4
22530.772,24347.851,0.925,658,4
22169.438,25303.778,0.85,659,4
21946.984,23412.602,0.875,660,4
22170.554,23523.568,0.95,661,4
22443.468,24543.031,0.95,662,4
22394.879,24800.992,0.95,663,4
21777.64,24403.189,0.9,664,4
22356.928,24596.068,0.9,665,4
22319.922,24332.798,0.875,666,4
21998.558,24097.074,0.925,667,4
22123.89,24478.259,0.925,668,4
22716.46,24855.709,0.975,669,4
22381.807,24259.335,0.8,670,4
22093.389,24028.166,0.9,671,4
22532,25018.289,0.9,672,4
22293.989,24803.435,0.9,673,4
22614.372,24667.515,0.8,674,4
22669.459,24594.002,0.875,675,4
23064.157,25084.523,0.925,676,4
22768.072,25735.305,0.9,677,4
22717.168,25292.478,0.925,678,4
22789.085,24739.356,0.95,679,4
22503.277,24763.342,0.9,680,4
22271.181,24574.897,0.825,681,4
23040.037,25314.931,0.875,682,4
22318.132,24713.121,0.875,683,4
22723.431,24481.429,0.875,684,4
23166.854,26224.812,0.8,685,4
23388.75,25184.031,0.875,686,4
22848.54,25038.603,0.95,687,4
23004.885,26288.348,0.95,688,4
23047.6,25806.78,0.875,689,4
23151.886,25075.103,0.875,690,4
23416.081,25605.25,0.975,691,4
23002.192,24764.927,0.925,692,4
22920.667,25491.184,0.85,693,4
23048.844,25888.744,0.95,694,4
23257.45,24989.451,0.85,695,4
23581.1,26536.137,0.875,696,4
23531.473,26032.086,0.95,697,4
23369.038,25355.123,0.95,698,4
23082.146,25340.011,0.9,699,4
23373.472,25462.022,0.825,700,4
23375.652,24811.39,0.9,701,4
23258.873,25403.719,0.9,702,4
23248.326,26377.72,0.8,703,4
23008.327,25346.445,0.875,704,4
23302.129,25771.502,0.9,705,4
23321.054,25289.121,0.95,706,4
23515.984,25828.94,0.9,707,4
23571.953,25772.741,0.875,708,4
23883.422,26701.563,0.85,709,4
23343.494,25482.437,0.925,710,4
23715.448,25880.817,0.9,711,4
23789.031,25543.475,0.95,712,4
23544.619,26856.272,0.85,713,4
24064.037,26515.513,0.9,714,4
24226.113,27194.022,0.975,715,4
24185.562,25796.355,0.925,716,4
24183.112,26589.061,0.95,717,4
23924.682,26103.494,0.875,718,4
24216.256,26720.655,0.9,719,4
24031.22,26208.428,0.8,720,4
24107.788,25617.934,0.925,721,4
24243.975,26072.921,0.925,722,4
24572.431,27699.61,0.9,723,4
24538.685,26919.345,0.9,724,4
24372.81,26800.983,0.95,725,4
23952.562,25845.441,0.95,726,4
24202.056,26348.709,0.925,727,4
24324.52,28060.233,0.925,728,4
24283.395,26533.521,0.9,729,4
24415.453,26702.142,0.95,730,4
23906.222,26272.442,0.925,731,4
24097.825,26727.725,0.925,732,4
24103.68,26260.146,0.9,733,4
23936.386,27076.669,0.95,734,4
23968.476,26136.661,0.9,735,4
24386.178,26926.734,0.9,736,4
24611.089,27200.566,0.95,737,4
24282.537,26531.25,0.975,738,4
24245.379,25648.383,0.875,739,4
24610.497,26760.26,0.875,740,4
24781.658,27190.67,0.9,741,4
24620.801,26467.541,0.875,742,4
25286.315,27617.699,0.825,743,4
25072.862,27715.632,0.825,744,4
24799.403,26791.179,0.9,745,4
25164.411,28479.478,0.925,746,4
24878.204,26690.159,0.9,747,4
24972.348,27684.955,0.925,748,4
25067.387,27129.987,0.95,749,4
24996.405,27777.025,0.9,750,4
25271.546,27373.112,0.775,751,4
25233.456,28247.166,0.975,752,4
25074.526,27557.95,0.85,753,4
25159.384,27720.522,1,754,4
25036.601,27495.977,0.875,755,4
25372.133,27867.086,0.95,756,4
25455.281,28189.764,0.9,757,4
25371.87,28038.004,0.95,758,4
24901.077,27464.953,0.925,759,4
25571.43,27965.328,0.95,760,4
25884.469,28654.879,0.85,761,4
25451.916,28030.066,0.95,762,4
25377.858,27904.096,0.95,763,4
25252.991,27591.651,0.9,764,4
25475.315,29361.545,0.975,765,4
25536.259,27537.869,0.9,766,4
25510.953,28294.055,0.95,767,4
25855.01,27829.554,0.9,768,4
25697.522,28087.849,0.925,769,4
25165.752,27878.732,0.875,770,4
25767.174,28242.546,0.95,771,4
25747.06,27936.092,0.95,772,4
25847.993,28745.542,0.85,773,4
25728.908,28142.925,0.9,774,4
26061.718,29391.729,0.925,775,4
25871.58,28743.791,0.925,776,4
25587.25,27695.407,0.925,777,4
25949.044,28115.563,0.925,778,4
26137.694,28861.856,0.875,779,4
25674.047,28502.809,0.925,780,4
26276.989,29461.425,0.9,781,4
25592.959,28362.821,0.9,782,4
