esperado,obtenido,accuracy,tareas,maquinas
2113.07,2992.617,0.71875,393,16
2194.768,3057.099,0.68125,394,16
2218.226,2963.295,0.675,395,16
2162.828,3017.196,0.75625,396,16
2136.082,2723.138,0.68125,397,16
2220.677,2767.093,0.65,398,16
2182.351,2704.157,0.60625,399,16
2132.5,2806.614,0.75625,400,16
2250.45,3166.787,0.6625,401,16
2244.588,3034.897,0.68125,402,16
2200.423,2947.847,0.7625,403,16
2261.427,3116.179,0.6375,404,16
2203.033,2836.324,0.725,405,16
2244.9,3185.117,0.7125,406,16
2265.114,3146.432,0.69375,407,16
2252.106,2879.103,0.7,408,16
2228.589,2849.775,0.74375,409,16
2236.581,2976.642,0.7,410,16
2240.834,3077.075,0.68125,411,16
2267.611,3116.574,0.675,412,16
2241.643,3059.524,0.65625,413,16
2341.693,2993.478,0.69375,414,16
2256.267,3007.824,0.7125,415,16
2258.008,2846.246,0.68125,416,16
2343.279,3147.041,0.6375,417,16
2258.151,2975.496,0.68125,418,16
2275.318,3020.081,0.65,419,16
2196.526,2920.743,0.76875,420,16
2348.302,3014.498,0.69375,421,16
2369.509,2945.315,0.76875,422,16
2279.072,3070.217,0.71875,423,16
2251.244,2915.539,0.7,424,16
2357.372,2978.698,0.69375,425,16
2335.686,3091.831,0.675,426,16
2335.32,3059.48,0.71875,427,16
2382.518,3243.533,0.6875,428,16
2354.939,3034.896,0.70625,429,16
2323.515,3005.453,0.76875,430,16
2320.689,3153.705,0.66875,431,16
2365.622,3130.919,0.71875,432,16
2328.728,3030.708,0.68125,433,16
2398.276,2983.757,0.68125,434,16
2440.656,3244.049,0.66875,435,16
2434.799,3113.804,0.725,436,16
2423.43,3454.575,0.75625,437,16
2344.279,3146.376,0.725,438,16
2393.984,3211.484,0.6625,439,16
2462.901,3421.223,0.68125,440,16
2401.302,3271.744,0.73125,441,16
2425.854,3295.573,0.6875,442,16
2446.803,3159.515,0.70625,443,16
2414.059,3199.148,0.76875,444,16
2413.105,3060.582,0.7,445,16
2439.174,3395.719,0.7125,446,16
2429.198,3344.722,0.70625,447,16
2411.781,3121.364,0.725,448,16
2477.498,3374.412,0.7625,449,16
2430.125,3272.073,0.66875,450,16
2494.432,3213.326,0.73125,451,16
2435.984,3133.198,0.7125,452,16
2534.263,3456.117,0.6875,453,16
2446.389,3182.108,0.64375,454,16
2487.873,3287.035,0.7,455,16
2464.838,3175.71,0.7,456,16
2521.051,3276.82,0.65625,457,16
2442.912,3321.067,0.675,458,16
2479.166,3431.726,0.70625,459,16
2504.295,3199.107,0.66875,460,16
2493.156,3258.329,0.725,461,16
2498.589,3368.962,0.6875,462,16
2505.587,3156.658,0.75625,463,16
2479.82,3152.065,0.6125,464,16
2465.062,3314.722,0.675,465,16
2477.403,3240.213,0.75625,466,16
2546.482,3521.749,0.7125,467,16
2496.031,3262.749,0.725,468,16
2579.337,3292.015,0.6625,469,16
2494.856,3244.983,0.66875,470,16
2506.775,3125.12,0.69375,471,16
2487.847,3329.588,0.80625,472,16
2527.796,3024.005,0.7125,473,16
2547.011,3170.27,0.6625,474,16
2596.501,3477.254,0.74375,475,16
2543.34,3514.777,0.6125,476,16
2601.561,3384.132,0.61875,477,16
2605.151,3561.376,0.6625,478,16
2524.072,3649.627,0.73125,479,16
2575.254,3453.047,0.7375,480,16
2613.039,3255.484,0.7,481,16
2628.281,3515.912,0.7125,482,16
2670.568,3472.961,0.70625,483,16
2615.049,3363.556,0.71875,484,16
2606.074,3467.126,0.6875,485,16
2637.795,3381.413,0.71875,486,16
2663.936,3580.535,0.6875,487,16
2662.915,3366.887,0.675,488,16
2584.535,3446.585,0.70625,489,16
2598.154,3400.64,0.6125,490,16
2622.331,3418.991,0.66875,491,16
2608.62,3558.605,0.6375,492,16
2630.268,3363.744,0.6625,493,16
2617.975,3493.371,0.73125,494,16
2586.076,3332.939,0.70625,495,16
2669.521,3572.089,0.66875,496,16
2698.873,3875.398,0.675,497,16
2760.971,3599.596,0.68125,498,16
2679.856,3391.885,0.725,499,16
2717.893,3479.095,0.71875,500,16
2721.522,3528.015,0.7,501,16
2695.763,3518.061,0.7875,502,16
2675.803,3416.943,0.64375,503,16
2793.606,3600.557,0.60625,504,16
2733.487,3424.019,0.6875,505,16
2718.284,3389.228,0.64375,506,16
2678.177,3482.821,0.7,507,16
2765.656,3705.123,0.68125,508,16
2695.335,3526.895,0.73125,509,16
2729.181,3530.211,0.61875,510,16
2746.139,3569.397,0.69375,511,16
2732.247,3634.221,0.7375,512,16
2777.316,3576.944,0.6625,513,16
2709.747,3661.759,0.725,514,16
2760.211,3590.327,0.7375,515,16
2830.387,3663.698,0.70625,516,16
2748.885,3578.529,0.6875,517,16
2751.565,3522.843,0.6875,518,16
2783.925,3873.917,0.66875,519,16
2844.924,3703.524,0.7,520,16
2858.014,3652.836,0.75,521,16
2768.457,3561.606,0.75625,522,16
2802.66,3670.81,0.6125,523,16
2847.408,3746.232,0.73125,524,16
2863.399,3724.018,0.76875,525,16
2823.666,3724,0.7125,526,16
2822.85,3544.147,0.68125,527,16
2815.192,3593.463,0.68125,528,16
2817.844,3686.232,0.69375,529,16
2830.86,3627.882,0.64375,530,16
2863.25,3604.959,0.69375,531,16
2844.425,3622.592,0.6875,532,16
2861.077,3703.214,0.6625,533,16
2870.596,3801.069,0.6,534,16
2826.361,3684.612,0.64375,535,16
2838.706,3719.287,0.70625,536,16
2871.573,4075.657,0.7,537,16
2784.091,3577.427,0.68125,538,16
2896.281,3715.988,0.725,539,16
2934.221,3948.519,0.7125,540,16
2965.639,3785.896,0.73125,541,16
2873.156,3814.646,0.70625,542,16
2888.738,3696.484,0.7375,543,16
2882.379,3909.58,0.69375,544,16
2915.28,3894.825,0.7,545,16
2865.107,3838.956,0.69375,546,16
2869.04,3790.403,0.675,547,16
2917.876,3854.121,0.70625,548,16
2956.839,3863.648,0.7,549,16
2928.213,3750.953,0.6125,550,16
2910.192,3970.39,0.6625,551,16
2970.505,3813.83,0.7375,552,16
2971.361,3891.507,0.68125,553,16
2956.084,3758.799,0.71875,554,16
2978.81,3795.799,0.6875,555,16
3010.537,4104.48,0.71875,556,16
2976.206,3778.798,0.74375,557,16
2994.29,3856.127,0.7375,558,16
2990.257,3873.029,0.7125,559,16
2925.447,3695.99,0.69375,560,16
