esperado,obtenido,accuracy,tareas,maquinas
2103.515,2692.415,0.7125,376,16
2079.742,2788.684,0.64375,377,16
2064.925,2892.727,0.65625,378,16
2081.512,2884.052,0.6875,379,16
2165.022,2983.384,0.625,380,16
2131.517,2894.137,0.6625,381,16
2072.253,2888.309,0.68125,382,16
2088.846,2678.641,0.68125,383,16
2104.509,2907.346,0.675,384,16
2135.857,2952.967,0.675,385,16
2140.86,2987.355,0.7125,386,16
2073.275,2717.947,0.69375,387,16
2182.551,3022.628,0.68125,388,16
2155.585,3145.003,0.64375,389,16
2132.824,2733.746,0.68125,390,16
2193.338,2931.897,0.625,391,16
2160.407,2737.715,0.68125,392,16
2113.07,2783.526,0.70625,393,16
2194.768,3279.512,0.65625,394,16
2218.226,3041.507,0.68125,395,16
2162.828,3130.473,0.70625,396,16
2136.082,3071.449,0.65,397,16
2220.677,3068.818,0.63125,398,16
2182.351,3140.866,0.59375,399,16
2132.5,2791.057,0.7125,400,16
2250.45,2903.504,0.70625,401,16
2244.588,3399.867,0.675,402,16
2200.423,3025.357,0.725,403,16
2261.427,3199.711,0.63125,404,16
2203.033,2945.477,0.70625,405,16
2244.9,2874.806,0.7625,406,16
2265.114,2935.101,0.70625,407,16
2252.106,3168.249,0.71875,408,16
2228.589,3086.323,0.73125,409,16
2236.581,3092.021,0.675,410,16
2240.834,2964.768,0.65,411,16
2267.611,2968.337,0.69375,412,16
2241.643,3116.367,0.66875,413,16
2341.693,3187.712,0.70625,414,16
2256.267,3118.792,0.75625,415,16
2258.008,3026.161,0.675,416,16
2343.279,3213.566,0.675,417,16
2258.151,3224.206,0.66875,418,16
2275.318,3253.145,0.675,419,16
2196.526,2721.136,0.7375,420,16
2348.302,3082.405,0.66875,421,16
2369.509,3307.068,0.68125,422,16
2279.072,2984.573,0.675,423,16
2251.244,2924.019,0.71875,424,16
2357.372,3357.829,0.7375,425,16
2335.686,3110.933,0.68125,426,16
2335.32,2983.945,0.66875,427,16
2382.518,3581.582,0.6625,428,16
2354.939,3128.278,0.725,429,16
2323.515,3044.629,0.74375,430,16
2320.689,3022.843,0.65625,431,16
2365.622,3133.144,0.75625,432,16
2328.728,3147.306,0.625,433,16
2398.276,3126.094,0.71875,434,16
2440.656,3376.307,0.6875,435,16
2434.799,3826.468,0.66875,436,16
2423.43,3398.921,0.74375,437,16
2344.279,3061.703,0.7125,438,16
2393.984,3386.549,0.65,439,16
2462.901,3239.559,0.6875,440,16
2401.302,3244.018,0.71875,441,16
2425.854,3517.395,0.65,442,16
2446.803,3225.584,0.6875,443,16
2414.059,3615.708,0.75625,444,16
2413.105,3417.833,0.68125,445,16
2439.174,3109.569,0.7,446,16
2429.198,3203.204,0.6875,447,16
2411.781,3100.257,0.6875,448,16
2477.498,3090.984,0.75,449,16
2430.125,3148.772,0.7,450,16
2494.432,3335.589,0.7375,451,16
2435.984,3288.855,0.68125,452,16
2534.263,3533.299,0.625,453,16
2446.389,3409.441,0.68125,454,16
2487.873,3296.733,0.7125,455,16
2464.838,3364.784,0.6625,456,16
2521.051,3175.095,0.7,457,16
2442.912,3281.226,0.66875,458,16
2479.166,3149.504,0.7125,459,16
2504.295,3045.835,0.7,460,16
2493.156,3700.529,0.675,461,16
2498.589,3162.145,0.7,462,16
2505.587,3416.68,0.68125,463,16
2479.82,3202.445,0.60625,464,16
2465.062,3306.732,0.66875,465,16
2477.403,3353.27,0.725,466,16
2546.482,3384.842,0.7,467,16
2496.031,3011.214,0.75,468,16
2579.337,3389.368,0.675,469,16
2494.856,3097.925,0.6625,470,16
2506.775,3410.967,0.68125,471,16
2487.847,3193.749,0.76875,472,16
2527.796,3056.183,0.6875,473,16
2547.011,3440.736,0.6625,474,16
2596.501,3202.84,0.73125,475,16
2543.34,3128.763,0.64375,476,16
2601.561,3664.654,0.6125,477,16
2605.151,3566.171,0.66875,478,16
2524.072,3519.042,0.725,479,16
2575.254,3520.609,0.73125,480,16
2613.039,3379.95,0.6625,481,16
2628.281,3454.354,0.69375,482,16
2670.568,3582.467,0.7375,483,16
2615.049,3377.924,0.70625,484,16
2606.074,3577.844,0.65,485,16
2637.795,3544.972,0.74375,486,16
2663.936,3752.572,0.70625,487,16
2662.915,3407.899,0.64375,488,16
2584.535,3253.538,0.6875,489,16
2598.154,3456.281,0.61875,490,16
2622.331,3381.533,0.6375,491,16
2608.62,3455.656,0.65,492,16
2630.268,3907.69,0.7,493,16
2617.975,3394.045,0.70625,494,16
2586.076,3549.425,0.7,495,16
2669.521,3388.76,0.63125,496,16
2698.873,3374.889,0.725,497,16
2760.971,3724.546,0.725,498,16
2679.856,3726.835,0.69375,499,16
2717.893,3476.897,0.71875,500,16
2721.522,3494.882,0.68125,501,16
2695.763,3533.612,0.73125,502,16
2675.803,3128.091,0.675,503,16
2793.606,3715.727,0.675,504,16
2733.487,3792.086,0.66875,505,16
2718.284,3269.562,0.6625,506,16
2678.177,3254.383,0.68125,507,16
2765.656,3540.788,0.68125,508,16
2695.335,3491.98,0.725,509,16
2729.181,3545.312,0.64375,510,16
2746.139,3570.958,0.7125,511,16
2732.247,3139.061,0.70625,512,16
2777.316,3682.238,0.6625,513,16
2709.747,3542.727,0.69375,514,16
2760.211,3496.127,0.71875,515,16
2830.387,3673.405,0.6875,516,16
2748.885,3533.752,0.65625,517,16
2751.565,3738.65,0.675,518,16
2783.925,3534.138,0.675,519,16
2844.924,3767.182,0.725,520,16
2858.014,3575.092,0.725,521,16
2768.457,3539.681,0.7625,522,16
2802.66,3714.861,0.60625,523,16
2847.408,3658.068,0.7,524,16
2863.399,3580.963,0.675,525,16
2823.666,3556.664,0.625,526,16
2822.85,4095.325,0.70625,527,16
2815.192,3638.277,0.7125,528,16
2817.844,3597.185,0.70625,529,16
2830.86,3578.894,0.64375,530,16
2863.25,4005.88,0.73125,531,16
2844.425,3651.112,0.69375,532,16
2861.077,3498.349,0.6375,533,16
2870.596,3606.79,0.59375,534,16
2826.361,3593.077,0.61875,535,16
2838.706,3766.264,0.69375,536,16
2871.573,3538.367,0.65625,537,16
2784.091,3486.161,0.74375,538,16
2896.281,3914.433,0.69375,539,16
2934.221,3738.463,0.6625,540,16
2965.639,4089.541,0.75,541,16
2873.156,3797.945,0.6625,542,16
2888.738,3528.05,0.73125,543,16
2882.379,3719.527,0.71875,544,16
2915.28,3795.01,0.70625,545,16
2865.107,3733.682,0.6375,546,16
2869.04,3542.335,0.675,547,16
2917.876,3595.879,0.6875,548,16
2956.839,4228.307,0.6625,549,16
2928.213,3835.209,0.6375,550,16
2910.192,3931.704,0.6625,551,16
2970.505,3943.587,0.725,552,16
2971.361,4224.657,0.70625,553,16
2956.084,3632.499,0.725,554,16
2978.81,4159.081,0.65625,555,16
3010.537,4175.974,0.70625,556,16
2976.206,4295.727,0.70625,557,16
2994.29,3962.351,0.69375,558,16
2990.257,3768.491,0.65,559,16
2925.447,4221.694,0.68125,560,16
3013.66,3908.432,0.70625,561,16
3102.277,4659.314,0.65625,562,16
2970.252,3751.8,0.7,563,16
3033.064,4000.183,0.7,564,16
2979.26,4143.082,0.6875,565,16
2988.706,3862.926,0.675,566,16
2969.005,4014.211,0.74375,567,16
3006.591,3800.068,0.7125,568,16
2950.385,3884.785,0.64375,569,16
3018.686,3780.585,0.71875,570,16
3067.391,3986.517,0.71875,571,16
3079.099,4002.002,0.6625,572,16
2988.153,3709.336,0.6875,573,16
3070.405,3827.484,0.68125,574,16
3027.358,3734.115,0.66875,575,16
3096.417,4094.028,0.725,576,16
3079.323,4166.02,0.7,577,16
2997.316,3699.085,0.69375,578,16
3023.35,3836.105,0.63125,579,16
3038.758,3692.563,0.71875,580,16
3117.217,3946.497,0.65,581,16
3076.039,3966.428,0.75,582,16
3093.636,4000.36,0.7,583,16
3087.525,3973.113,0.6875,584,16
3147.241,4167.753,0.6375,585,16
3073.321,4238.288,0.725,586,16
3140.099,3894.78,0.675,587,16
3115.868,4025.109,0.68125,588,16
3111.78,3934.459,0.7,589,16
3147.829,4051.61,0.64375,590,16
3136.317,3947.637,0.64375,591,16
3082.78,3931.673,0.7375,592,16
3114.449,4028.52,0.625,593,16
3152.09,3894.594,0.70625,594,16
3227.775,4381.388,0.725,595,16
3178.284,4117.372,0.68125,596,16
3201.381,3985.767,0.675,597,16
3197.168,4195.714,0.6875,598,16
3188.52,4026.037,0.675,599,16
3210.33,4786.312,0.73125,600,16
3135.606,4143.129,0.7625,601,16
3220.402,4010.911,0.69375,602,16
3180.368,4491.155,0.68125,603,16
3199.611,4631.048,0.725,604,16
3221.76,3882.378,0.69375,605,16
3198.656,3991.697,0.74375,606,16
3186.601,3990.71,0.65625,607,16
3229.826,4248.637,0.69375,608,16
3188.609,4256.449,0.71875,609,16
3215.788,4008.929,0.725,610,16
3213.506,4150.464,0.70625,611,16
3239.814,4115.29,0.71875,612,16
3205.534,4551.634,0.71875,613,16
3233.96,3999.564,0.71875,614,16
3278.882,4542.003,0.70625,615,16
3198.767,3814.783,0.68125,616,16
